,Unnamed: 0,Unnamed: 0.1,index,Date,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,TemperaturePrev,target,Wind_CALM,Wind_E,Wind_ENE,Wind_ESE,Wind_N,Wind_NE,Wind_NNE,Wind_NNW,Wind_NW,Wind_S,Wind_SE,Wind_SSE,Wind_SSW,Wind_SW,Wind_VAR,Wind_W,Wind_WNW,Wind_WSW,Condition_Blowing Snow,Condition_Blowing Snow / Windy,Condition_Cloudy,Condition_Cloudy / Windy,Condition_Drifting Snow,Condition_Drifting Snow / Windy,Condition_Drizzle,Condition_Drizzle / Windy,Condition_Fair,Condition_Fair / Windy,Condition_Fog,Condition_Freezing Drizzle,Condition_Haze,Condition_Heavy Rain Shower,Condition_Heavy Snow,Condition_Heavy Snow Shower,Condition_Heavy Snow Shower / Windy,Condition_Light Drizzle,Condition_Light Drizzle / Windy,Condition_Light Freezing Drizzle,Condition_Light Freezing Rain,Condition_Light Rain,Condition_Light Rain / Windy,Condition_Light Rain Shower,Condition_Light Rain Shower / Windy,Condition_Light Sleet,Condition_Light Snow,Condition_Light Snow / Windy,Condition_Light Snow Grains,Condition_Light Snow Shower,Condition_Light Snow Shower / Windy,Condition_Mist,Condition_Mostly Cloudy,Condition_Mostly Cloudy / Windy,Condition_Partial Fog,Condition_Partly Cloudy,Condition_Partly Cloudy / Windy,Condition_Patches of Fog,Condition_Rain,Condition_Rain Shower,Condition_Rain Shower / Windy,Condition_Rain and Snow,Condition_Rain and Snow / Windy,Condition_Shallow Fog,Condition_Showers in the Vicinity,Condition_Small Hail,Condition_Smoke,Condition_Snow,Condition_Snow / Windy,Condition_Snow Grains,Condition_Snow Shower,Condition_Snow Shower / Windy,Condition_Wintry Mix,Condition_Wintry Mix / Windy
9160,9160,9160,783,2016-01-17,7:30 AM,-7.222222222222222,18,93,2,0,29.63,0.0,-1.1111111111111112,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9161,9161,9161,784,2016-01-17,8:00 AM,-7.222222222222222,18,93,2,0,29.63,0.0,-1.1111111111111112,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9162,9162,9162,785,2016-01-17,8:30 AM,-7.222222222222222,18,93,2,0,29.66,0.0,-1.1111111111111112,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9163,9163,9163,786,2016-01-17,9:00 AM,-5.0,19,86,3,0,29.66,0.0,-1.1111111111111112,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9164,9164,9164,787,2016-01-17,9:30 AM,-5.0,19,86,5,0,29.66,0.0,-1.1111111111111112,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9165,9165,9165,788,2016-01-17,10:00 AM,-3.888888888888889,21,86,5,0,29.66,0.0,-1.1111111111111112,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9166,9166,9166,789,2016-01-17,10:30 AM,-2.7777777777777777,21,80,5,0,29.69,0.0,-1.1111111111111112,-1.6666666666666663,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9167,9167,9167,790,2016-01-17,11:00 AM,-2.2222222222222223,19,69,3,0,29.69,0.0,-1.1111111111111112,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9168,9168,9168,791,2016-01-17,11:30 AM,-1.1111111111111112,19,64,3,0,29.69,0.0,-1.1111111111111112,-2.7777777777777777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9169,9169,9169,792,2016-01-17,12:00 PM,-1.1111111111111112,19,64,3,0,29.69,0.0,-1.1111111111111112,-3.888888888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9170,9170,9170,793,2016-01-17,12:30 PM,0.0,19,60,3,0,29.69,0.0,-2.2222222222222223,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9171,9171,9171,794,2016-01-17,1:00 PM,0.0,18,55,2,0,29.69,0.0,-2.2222222222222223,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9172,9172,9172,795,2016-01-17,1:30 PM,0.0,18,55,3,0,29.69,0.0,-2.7777777777777777,-3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9173,9173,9173,796,2016-01-17,2:00 PM,0.0,19,60,3,0,29.69,0.0,-2.7777777777777777,-3.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9174,9174,9174,797,2016-01-17,2:30 PM,-1.1111111111111112,19,64,2,0,29.69,0.0,-2.7777777777777777,-3.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9175,9175,9175,798,2016-01-17,3:00 PM,-1.1111111111111112,18,60,2,0,29.72,0.0,-3.888888888888889,-2.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9176,9176,9176,799,2016-01-17,3:30 PM,-1.1111111111111112,19,64,1,0,29.72,0.0,-3.888888888888889,-1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9177,9177,9177,800,2016-01-17,4:00 PM,-1.1111111111111112,19,64,3,0,29.72,0.0,-3.888888888888889,-1.1111111111111112,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9178,9178,9178,801,2016-01-17,4:30 PM,-1.1111111111111112,19,64,3,0,29.72,0.0,-6.1111111111111125,1.1111111111111107,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9207,9207,9207,830,2016-01-18,7:00 AM,-5.0,18,80,5,0,29.78,0.0,-2.2222222222222223,-3.8888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,9208,9208,831,2016-01-18,7:30 AM,-5.0,19,86,2,0,29.78,0.0,-2.2222222222222223,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9209,9209,9209,832,2016-01-18,8:00 AM,-3.888888888888889,19,80,2,0,29.78,0.0,-2.2222222222222223,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9210,9210,9210,833,2016-01-18,8:30 AM,-3.888888888888889,21,86,3,0,29.78,0.0,-2.2222222222222223,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9211,9211,9211,834,2016-01-18,9:00 AM,-3.888888888888889,21,86,5,0,29.78,0.0,-2.2222222222222223,-3.8888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,9212,9212,835,2016-01-18,9:30 AM,-3.888888888888889,23,93,7,0,29.78,0.0,-2.2222222222222223,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9213,9213,9213,836,2016-01-18,10:00 AM,-3.888888888888889,23,93,5,0,29.78,0.0,-2.2222222222222223,-5.5555555555555545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9214,9214,9214,837,2016-01-18,10:30 AM,-2.7777777777777777,23,86,5,0,29.78,0.0,-2.7777777777777777,-5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9215,9215,9215,838,2016-01-18,11:00 AM,-2.7777777777777777,23,86,6,0,29.78,0.0,-3.888888888888889,-3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,9216,9216,839,2016-01-18,11:30 AM,-2.7777777777777777,23,86,8,0,29.75,0.0,-3.888888888888889,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9217,9217,9217,840,2016-01-18,12:00 PM,-2.7777777777777777,23,86,6,0,29.75,0.0,-5.0,-3.888888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9218,9218,9218,841,2016-01-18,12:30 PM,-2.2222222222222223,23,80,5,0,29.75,0.0,-5.0,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9219,9219,9219,842,2016-01-18,1:00 PM,-2.2222222222222223,23,80,6,0,29.75,0.0,-5.0,-5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9220,9220,9220,843,2016-01-18,1:30 PM,-2.2222222222222223,23,80,5,0,29.72,0.0,-6.1111111111111125,-3.888888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,9221,9221,844,2016-01-18,2:00 PM,-2.2222222222222223,23,80,5,0,29.72,0.0,-6.1111111111111125,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9222,9222,9222,845,2016-01-18,2:30 PM,-2.2222222222222223,23,80,2,0,29.72,0.0,-6.1111111111111125,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9223,9223,9223,846,2016-01-18,3:00 PM,-2.2222222222222223,23,80,3,0,29.72,0.0,-6.1111111111111125,-5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,9224,9224,847,2016-01-18,3:30 PM,-2.2222222222222223,23,80,3,0,29.72,0.0,-5.0,-7.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,9225,9225,848,2016-01-18,4:00 PM,-2.2222222222222223,23,80,1,0,29.72,0.0,-5.0,-7.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9226,9226,9226,849,2016-01-18,4:30 PM,-2.2222222222222223,21,74,2,0,29.72,0.0,-5.0,-7.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9255,9255,9255,878,2016-01-19,7:00 AM,-12.777777777777779,5,85,2,0,29.63,0.0,-6.1111111111111125,-1.1111111111111116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9256,9256,9256,879,2016-01-19,7:30 AM,-12.777777777777779,5,85,1,0,29.63,0.0,-5.0,-2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9257,9257,9257,880,2016-01-19,8:00 AM,-12.777777777777779,5,85,1,0,29.63,0.0,-5.0,-2.7777777777777777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9258,9258,9258,881,2016-01-19,8:30 AM,-12.777777777777779,5,85,1,0,29.63,0.0,-5.0,-3.888888888888889,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9259,9259,9259,882,2016-01-19,9:00 AM,-12.222222222222221,9,92,1,0,29.63,0.0,-6.1111111111111125,-1.666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,9260,9260,883,2016-01-19,9:30 AM,-10.0,12,93,1,0,29.63,0.0,-7.222222222222222,-1.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261,9261,9261,884,2016-01-19,10:00 AM,-7.777777777777778,14,86,2,0,29.63,0.0,-7.777777777777778,-1.1111111111111116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9262,9262,9262,885,2016-01-19,10:30 AM,-7.222222222222222,16,86,1,0,29.66,0.0,-7.777777777777778,-2.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9263,9263,9263,886,2016-01-19,11:00 AM,-5.0,18,80,3,0,29.63,0.0,-7.777777777777778,-2.2222222222222223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9264,9264,9264,887,2016-01-19,11:30 AM,-5.0,19,86,2,0,29.63,0.0,-8.888888888888891,-1.1111111111111107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9265,9265,9265,888,2016-01-19,12:00 PM,-3.888888888888889,18,74,3,0,29.63,0.0,-8.888888888888891,-2.2222222222222205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9266,9266,9266,889,2016-01-19,12:30 PM,-2.7777777777777777,18,69,3,0,29.63,0.0,-10.0,-1.1111111111111107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9267,9267,9267,890,2016-01-19,1:00 PM,-2.2222222222222223,19,69,3,0,29.63,0.0,-10.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9268,9268,9268,891,2016-01-19,1:30 PM,-2.2222222222222223,18,64,2,0,29.6,0.0,-10.0,1.1111111111111107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9269,9269,9269,892,2016-01-19,2:00 PM,-2.2222222222222223,16,59,3,0,29.6,0.0,-11.111111111111107,3.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9270,9270,9270,893,2016-01-19,2:30 PM,-2.2222222222222223,14,55,3,0,29.6,0.0,-11.111111111111107,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9271,9271,9271,894,2016-01-19,3:00 PM,-2.2222222222222223,14,55,3,0,29.6,0.0,-11.111111111111107,3.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9272,9272,9272,895,2016-01-19,3:30 PM,-2.2222222222222223,16,59,3,0,29.6,0.0,-12.222222222222221,4.999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9273,9273,9273,896,2016-01-19,4:00 PM,-2.7777777777777777,16,64,5,0,29.6,0.0,-12.222222222222221,4.999999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9274,9274,9274,897,2016-01-19,4:30 PM,-3.888888888888889,16,69,3,0,29.6,0.0,-12.222222222222221,4.444444444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9303,9303,9303,926,2016-01-20,7:00 AM,-3.888888888888889,16,69,3,0,29.46,0.0,-7.222222222222222,4.4444444444444455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9304,9304,9304,927,2016-01-20,7:30 AM,-3.888888888888889,19,80,6,0,29.46,0.0,-7.777777777777778,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305,9305,9305,928,2016-01-20,8:00 AM,-3.888888888888889,19,80,6,0,29.46,0.0,-7.777777777777778,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
